TeamId,TeamName,SubmissionDate,Score
6840384,"Ritika Pal","2021-05-28 15:58:35",1.10381
6743700,"Ofir Mazor","2021-05-15 13:17:55",1.10419
6855715,xsz123,"2021-05-26 01:48:50",1.10433
6737515,(-_-:),"2021-05-05 08:55:25",1.10441
6739383,achiku,"2021-05-05 01:29:37",1.10445
6849699,BoltMaud,"2021-05-24 07:51:42",1.10453
6723320,"Shunsuke Yamamoto","2021-05-31 14:26:50",1.10460
6877276,"Rajeev Kumar Sahu","2021-05-28 20:27:06",1.10464
6815598,"Quân Phạm","2021-05-18 11:26:26",1.10469
6765360,HTOM,"2021-05-10 00:07:59",1.10474
6752935,"Tracy Porter","2021-05-13 00:39:01",1.10482
6775660,heyixiao,"2021-05-12 11:48:05",1.10485
6796295,"Hasanga Methmal","2021-05-26 15:57:35",1.10495
6751712,stpete_ishii,"2021-05-06 17:21:22",1.10496
6882370,"William Ojemann","2021-05-31 17:51:48",1.10564
6811332,amualumia,"2021-05-17 11:17:47",1.10567
6855368,"Devashree Madhugiri","2021-05-30 13:28:08",1.10598
6760162,Polina_Koroleva,"2021-05-17 05:31:26",1.10632
6765353,"T Ry","2021-05-30 07:29:50",1.10686
6790718,"Hugo Christ","2021-05-31 13:25:02",1.10689
6838894,Awwwwwww,"2021-05-22 13:19:43",1.10703
6759477,"Konstantin Ushakov","2021-05-08 12:44:20",1.10718
6756092,"Maria Apostolopoulou","2021-05-13 20:16:16",1.10722
6753927,mevius5,"2021-05-09 15:16:31",1.10731
6810728,Jackory,"2021-05-18 13:12:13",1.10740
6826992,Whisperer8526,"2021-05-19 12:04:27",1.10743
6849314,wcaiyuan_1,"2021-05-31 13:32:21",1.10810
6843860,"Japkeerat Singh","2021-05-23 05:15:33",1.10814
6817736,"Sirica Lyricia","2021-05-18 08:31:24",1.10826
6770634,yamahisa,"2021-05-17 13:51:52",1.10827
6772508,"Daniel Millionshik","2021-05-11 00:09:05",1.10832
6877615,BD,"2021-05-28 22:53:01",1.10843
6742696,KyleDKing,"2021-05-15 01:55:05",1.10846
6744135,kurooto,"2021-05-05 07:01:21",1.10871
6855120,"Giacomo Alocco","2021-05-28 12:00:50",1.10878
6812427,H.Takamatsu,"2021-05-26 02:41:25",1.10881
6869617,"Dale Mike ","2021-05-29 15:04:34",1.10883
6778007,"Guido Mazzuca","2021-05-20 10:04:57",1.10894
6773396,"Keisuke Yasuda","2021-05-29 06:53:34",1.10918
6878534,"Filip Björnåsen","2021-05-29 06:53:57",1.10938
6806756,"Siqi Xiang","2021-05-17 15:56:41",1.10952
6861346,yangshijie1,"2021-05-25 16:26:58",1.10970
6722720,"Dmitriy Tsvirkun","2021-05-01 14:36:25",1.10975
6737538,"Shiv Suthar","2021-05-14 02:48:01",1.11008
6862744,Lollipop190,"2021-05-31 13:09:33",1.11034
6873695,TheNBest,"2021-05-28 06:02:02",1.11043
6874746,vasilisnikolaou,"2021-05-31 11:06:57",1.11045
6884502,"Mohammad Mohtashim","2021-05-30 14:58:50",1.11057
6721170,Kelly,"2021-05-03 18:47:41",1.11097
6751077,"Ojash Bhardwaj","2021-05-22 12:42:09",1.11101
6885812,"Syed 雷涵","2021-05-31 19:25:16",1.11127
6760528,Betesss,"2021-05-08 10:01:27",1.11142
6728133,ReynaldoR,"2021-05-30 14:06:18",1.11144
6840971,"Nikhil Varghese","2021-05-23 04:30:39",1.11212
6782773,DanilAbdullin,"2021-05-26 12:56:55",1.11230
6876616,rita0123,"2021-05-31 11:28:39",1.11269
6751127,heisenberg966,"2021-05-11 14:22:19",1.11301
6724639,"James Green","2021-05-05 22:07:53",1.11302
6804973,"Stella Tatatatata","2021-05-31 14:03:19",1.11366
6883685,"Bhargavi K C","2021-05-31 09:02:37",1.11370
6833118,"kiyoung hong","2021-05-23 16:49:36",1.11370
6731786,YW.PENG,"2021-05-17 10:30:29",1.11371
6759760,"Ashutosh Paliwal","2021-05-08 12:43:06",1.11374
6728282,"Pavel Fedotov","2021-05-25 10:49:42",1.11376
6729413,"Simone Giuri","2021-05-09 13:03:52",1.11378
6863940,"Aaron Kuo","2021-05-26 09:13:12",1.11381
6725286,Seif,"2021-05-27 13:02:29",1.11393
6723937,"Moein Shariatnia","2021-05-03 09:42:26",1.11409
6753449,"Sam Y","2021-05-27 00:15:13",1.11446
6729883,"Albert Chu","2021-05-30 00:10:04",1.11457
6724105,"Lukas Cao","2021-05-08 20:52:06",1.11592
6758407,"Matteo Brassini","2021-05-07 22:17:47",1.11595
6722055,"Shruti Saxena","2021-05-08 10:58:42",1.11698
6806695,lzongren,"2021-05-16 20:54:11",1.11743
6761273,"Aryan Raj","2021-05-09 00:25:21",1.11772
6748159,"Pratik Kumar","2021-05-14 05:00:32",1.11795
6825491,"Shivam Bhardwaj #2","2021-05-20 16:36:58",1.11877
6729376,"lorenzo lamia","2021-05-30 20:01:04",1.11920
6721005,"Rishi Kakkar","2021-05-08 11:46:17",1.11977
6808200,ma_ring,"2021-05-23 12:54:01",1.11983
6761652,AtsNakajima,"2021-05-08 14:52:59",1.11986
6721235,"Abhishek Rathore","2021-05-09 06:02:35",1.12085
6721656,HoMin,"2021-05-01 06:49:18",1.12255
6760177,nao_370,"2021-05-31 03:51:46",1.12343
6843380,zZam,"2021-05-27 03:21:34",1.12496
6800129,OwenFlanagan,"2021-05-15 06:50:36",1.12521
6795505,"Shireesh Pyreddy","2021-05-14 12:23:04",1.12538
6830681,Shahriar17,"2021-05-23 11:36:05",1.12579
6842645,"Yonathan Kebede","2021-05-22 21:36:29",1.12629
6832085,"Yanjun Lin","2021-05-21 07:31:56",1.12719
6834709,"Felipe Ferreira","2021-05-21 15:25:25",1.12748
6729984,"Taran Marley","2021-05-03 07:33:09",1.12800
6722500,"Negrea Claudiu","2021-05-04 17:46:39",1.12839
6798964,"Malo Le Magueresse","2021-05-14 22:55:25",1.12842
6720733,Betancourt,"2021-05-18 10:38:11",1.12945
6865426,Murad,"2021-05-26 13:50:29",1.12948
6821194,androkotey,"2021-05-19 12:40:23",1.13072
6804816,"Narasimha Jwalapuram","2021-05-26 01:28:41",1.13186
6721034,MonkeyMiner,"2021-05-02 03:46:46",1.13242
6735399,"Ollie Glass","2021-05-03 20:43:10",1.13362
6802058,"Albeit Ross","2021-05-24 11:03:32",1.13483
6731352,"Phuoc Ban Dao","2021-05-09 10:57:52",1.13626
6733857,"Don Mani","2021-05-09 15:04:03",1.13745
6812739,"Suraj Jha","2021-05-31 06:46:15",1.14129
6731163,"Vattipalli Nikhil","2021-05-05 06:47:06",1.14244
6725811,Arin,"2021-05-12 15:03:30",1.14367
6733027,"Garvit Sihag","2021-05-07 15:56:33",1.14673
6735739,"Pablo Talavante","2021-05-13 20:05:34",1.14690
6725449,"Cilia Madani","2021-05-15 00:00:28",1.14884
6849523,"Rocky Yash Chauhan","2021-05-31 18:23:35",1.14940
6836010,Saurabh,"2021-05-24 12:35:29",1.15006
6729118,"Caíque Coelho","2021-05-31 01:01:07",1.15873
6769559,AndresMontero,"2021-05-10 14:07:13",1.15940
6721341,GreyWasp,"2021-05-13 07:49:02",1.15973
6771812,sangstar,"2021-05-13 00:13:49",1.16019
6744380,Rhyeu,"2021-05-23 09:04:15",1.16138
6748310,skyepodium,"2021-05-23 07:42:31",1.16344
6791279,OAvengers,"2021-05-26 17:52:02",1.16517
6723632,Mobius,"2021-05-29 13:23:17",1.16555
6721734,"Feranmi Dere","2021-05-14 16:16:56",1.16916
6773056,vikas,"2021-05-23 01:18:55",1.16942
6793283,deep-son,"2021-05-13 22:09:50",1.17187
6732492,MinhN520,"2021-05-27 20:53:32",1.17937
6798321,"Jazal Mohabecker","2021-05-14 22:16:57",1.18653
6805445,LiuYing5924,"2021-05-31 15:32:15",1.18746
6742126,"Luke Hanselman","2021-05-05 19:48:34",1.19274
6721113,"Soyabul Islam","2021-05-12 11:12:46",1.19602
6858424,anthidp,"2021-05-30 10:33:07",1.21955
6747433,"Ayush Mahesh Sharma","2021-05-28 04:59:58",1.22991
6724445,"Mikołaj Jaśkowiak","2021-05-31 23:09:55",1.22993
6854069,"Abhishek Vaish","2021-05-28 08:20:09",1.24390
6736590,"Khalid Jeffal","2021-05-06 02:02:15",1.25817
6833948,Jishnudeep,"2021-05-24 04:33:59",1.26155
6871422,"Daniel Cristian Fat","2021-05-27 16:36:58",1.26511
6870465,"Gosia Figurska","2021-05-31 15:39:45",1.27129
6829882,Jota,"2021-05-19 16:07:30",1.27749
6836472,"Rishi Patel","2021-05-20 17:33:55",1.27749
6758186,"Thejas N","2021-05-10 09:48:41",1.28541
6813285,GeniusLgx,"2021-05-17 15:43:55",1.28588
6830714,"Awal Ahmed Fime","2021-05-22 01:14:07",1.28740
6806906,shibata.93,"2021-05-23 12:48:48",1.29015
6891129,SammaniC,"2021-05-31 21:59:31",1.29015
6725716,"Aditya Kadiwal","2021-05-03 11:56:44",1.29788
6741158,"Erdal Sönük","2021-05-28 10:37:02",1.35417
6726434,"Priyabrata Panda","2021-05-02 07:32:30",1.35420
6722691,ColmOBrien1234,"2021-05-03 13:54:50",1.36264
6745818,bagusbpg,"2021-05-31 23:53:12",1.36473
6729070,gajendraks,"2021-05-14 03:23:47",1.36848
6740089,"takumi ForGoogleClab","2021-05-05 18:49:28",1.37641
6806661,"Team Copa","2021-05-20 13:21:40",1.37951
6730492,RanugaD,"2021-05-03 10:32:00",1.38131
6755696,"Josie Harrison","2021-05-12 08:58:25",1.38294
6880976,Bond_Power,"2021-05-31 15:17:40",1.38629
6605942,sample_submission.csv,"2021-04-08 20:10:19",1.38629
6727327,"Saachi Dholakia","2021-05-02 10:32:51",1.38629
6727765,"Hetul Mehta","2021-05-02 13:10:27",1.38629
6729534,"Roland Abel","2021-05-02 21:50:47",1.38629
6733961,"sashank mvv","2021-05-03 17:05:48",1.38629
6740617,"Mateus FariaOliveira","2021-05-06 18:08:31",1.38629
6741238,"Yasir Hussein Shakir","2021-05-13 12:11:16",1.38629
6741822,Mani,"2021-05-04 17:45:16",1.38629
6744335,"DHRUV MISTRY29","2021-05-05 07:06:06",1.38629
6744679,"Siddhi Mule","2021-05-05 08:25:10",1.38629
6745959,"Renel Dilao","2021-05-05 12:56:01",1.38629
6743084,"Breno Cavalcanti","2021-05-06 02:07:38",1.38629
6751989,vaibhavchopra,"2021-05-06 15:54:29",1.38629
6758819,"Zach Churchill","2021-05-08 01:15:53",1.38629
6804799,"toru kobayashi","2021-05-16 04:14:07",1.38629
6817034,Hari,"2021-05-27 09:06:45",1.38629
6875809,"Yasmeen Azmat Ali","2021-05-28 13:17:33",1.38629
6724809,"Simon Barrow","2021-05-31 19:13:49",1.38629
6720615,"Felipe Simoes Lisboa","2021-05-01 00:48:30",1.38629
6780814,Ari,"2021-05-12 17:51:18",1.41204
6731505,"Martin Keywood","2021-05-08 14:44:58",1.44187
6879076,yy199812,"2021-05-29 12:33:44",1.47413
6794703,"eon lee","2021-05-18 09:26:27",1.66609
6722418,JustForFunML,"2021-05-26 05:49:43",1.69294
6751896,"Patrick Hanck","2021-05-13 17:58:51",1.70337
6721081,"Utkarsh Srivastava","2021-05-27 12:03:00",1.83162
6729674,Pythonian,"2021-05-30 06:34:23",2.06114
6735195,"Eduardo Ramón","2021-05-27 19:43:09",2.28089
6725579,Talapoin,"2021-05-03 12:42:10",2.33994
6744772,kbp0237,"2021-05-05 14:23:08",2.49194
6805271,"Chiranjivi T","2021-05-31 22:02:45",2.56992
6819152,Digger,"2021-05-25 09:22:00",2.91759
6785322,"Wen Bin Leow","2021-05-31 18:15:16",3.23965
6840571,"Daniel Sanchez","2021-05-21 15:35:09",3.39480
6748840,tanakaeiji,"2021-05-31 02:55:58",3.53824
6785519,"Sourabh Yadav","2021-05-12 15:59:00",3.61345
6798332,"Ritika Sharma","2021-05-14 17:54:44",3.61345
6725956,Spring,"2021-05-02 21:50:04",3.99021
6723312,"Manoj Sri","2021-05-11 03:05:57",4.43423
6720819,NovaEthos,"2021-05-08 16:09:57",6.08799
6728741,Avengers,"2021-05-31 21:01:25",7.23049
6854361,salimnds,"2021-05-26 08:10:42",10.49867
6864643,VictorGorGor,"2021-05-27 09:26:33",11.29863
6722370,shrish,"2021-05-01 10:45:45",14.82486
6758210,"Rahul Singh #2","2021-05-08 16:05:22",19.26330
6731671,SCH,"2021-05-03 11:28:41",22.78615
6864316,"Bileam Scheuvens","2021-05-26 15:01:31",25.73510
